date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:23:58	74847/74847	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:23:56%20GMT	https://actionrefund.com/additional-9/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==	C:/My%20Web%20Sites/Action/actionrefund.com/additional-9/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69S/il8IalkCLBfNVAAAAABJRU5-2	(from https://actionrefund.com/additional-9/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22)
17:24:00	74847/74847	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:23:57%20GMT	https://actionrefund.com/additional-10/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==	C:/My%20Web%20Sites/Action/actionrefund.com/additional-10/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69/il8IalkCLBfNVAAAAABJRU5-2	(from https://actionrefund.com/additional-10/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22)
17:24:00	74847/74847	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:23:58%20GMT	https://actionrefund.com/additional-11/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==	C:/My%20Web%20Sites/Action/actionrefund.com/additional-11/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69/il8IalkCLBfNVAAAAABJRU5-2	(from https://actionrefund.com/additional-11/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22)
17:24:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Oct%202022%2014:23:42%20GMT	https://actionrefund.com/new-action-servicefr/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-servicefr/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Y/il8IalkCLBfNVAAAAABJRU5	(from https://actionrefund.com/new-action-servicefr/)
17:24:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Oct%202022%2014:23:43%20GMT	https://actionrefund.com/new-action-servicede/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-servicede/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Y/il8IalkCLBfNVAAAAABJRU5	(from https://actionrefund.com/new-action-servicede/)
17:24:00	109468/109468	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:15:25%20GMT	https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1862431278	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newmain8-styles0418.css	(from https://actionrefund.com/new-action-testimonialsfr/)
17:24:02	109468/109468	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:15:25%20GMT	https://actionrefund.com/wp-content/themes/coelix/newmain8-styles.css?1021548918	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newmain8-stylesb0db.css	(from https://actionrefund.com/new-action-testimonialsde/)
17:24:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Oct%202022%2014:24:00%20GMT	https://actionrefund.com/new-action-testimonialsfr/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-testimonialsfr/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHE/il8IalkCLBfNVAAAAABJRU5	(from https://actionrefund.com/new-action-testimonialsfr/)
17:24:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Oct%202022%2014:24:01%20GMT	https://actionrefund.com/new-action-testimonialsde/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-testimonialsde/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHE/il8IalkCLBfNVAAAAABJRU5	(from https://actionrefund.com/new-action-testimonialsde/)
17:24:02	100391/100391	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:39:16%20GMT	https://actionrefund.com/wp-content/themes/coelix/newabout32.css?195202707	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newabout327343.css	(from https://actionrefund.com/new-action-faqfr/)
17:24:02	74847/74847	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:24:01%20GMT	https://actionrefund.com/new-action-testimonials/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-testimonials/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELy/il8IalkCLBfNVAAAAABJRU5-2	(from https://actionrefund.com/new-action-testimonials/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22)
17:24:02	100391/100391	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:39:16%20GMT	https://actionrefund.com/wp-content/themes/coelix/newabout32.css?1643688236	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newabout32f771.css	(from https://actionrefund.com/new-action-faqde/)
17:24:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Oct%202022%2014:24:02%20GMT	https://actionrefund.com/new-action-faqfr/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-faqfr/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0P/il8IalkCLBfNVAAAAABJRU5	(from https://actionrefund.com/new-action-faqfr/)
17:24:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Oct%202022%2014:24:03%20GMT	https://actionrefund.com/new-action-faqde/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-faqde/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0P/il8IalkCLBfNVAAAAABJRU5	(from https://actionrefund.com/new-action-faqde/)
17:24:03	2259/2259	---M-Z	200	added ('OK')	application/json	etag:%225261-1666275844;gz%22	https://actionrefund.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Factionrefund.com%2Fservices%2F	C:/My%20Web%20Sites/Action/actionrefund.com/wp-json/oembed/1.0/embede108.json	(from https://actionrefund.com/services/)
17:24:03	74847/74847	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:24:03%20GMT	https://actionrefund.com/new-action-faq/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-faq/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ6/il8IalkCLBfNVAAAAABJRU5-2	(from https://actionrefund.com/new-action-faq/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22)
17:24:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Oct%202022%2014:24:03%20GMT	https://actionrefund.com/?p=234	C:/My%20Web%20Sites/Action/actionrefund.com/index6cd9.html	(from https://actionrefund.com/services/)
17:24:04	2351/2351	---M-Z	200	added ('OK')	text/xml	etag:%225262-1666275844;gz%22	https://actionrefund.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Factionrefund.com%2Fservices%2F&format=xml	C:/My%20Web%20Sites/Action/actionrefund.com/wp-json/oembed/1.0/embed7103	(from https://actionrefund.com/services/)
17:24:04	72087/72087	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Dec%202020%2020:38:26%20GMT	https://actionrefund.com/wp-content/themes/coelix/assets/images/svg/Grid-services.svg	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/assets/images/svg/Grid-services.svg	(from https://actionrefund.com/services/)
17:24:05	85440/85440	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Oct%202022%2014:24:04%20GMT	https://actionrefund.com/services-2/	C:/My%20Web%20Sites/Action/actionrefund.com/services-2/index.html	(from https://actionrefund.com/services/)
17:24:05	17956/17956	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Feb%202021%2013:30:21%20GMT	https://actionrefund.com/wp-content/uploads/2020/11/f.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2020/11/f.png	(from https://actionrefund.com/services/)
17:24:06	589489/589489	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Feb%202021%2014:45:05%20GMT	https://actionrefund.com/wp-content/uploads/2020/11/faq-bg-2.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2020/11/faq-bg-2.png	(from https://actionrefund.com/services/)
17:24:06	53458/53458	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Feb%202021%2012:39:21%20GMT	https://actionrefund.com/wp-content/uploads/2021/02/walletMIN.png	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/02/walletMIN.png	(from https://actionrefund.com/services/)
17:24:06	241430/241430	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2012%20Feb%202021%2012:39:08%20GMT	https://actionrefund.com/wp-content/uploads/2021/02/slide1MIN.svg	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/02/slide1MIN.svg	(from https://actionrefund.com/services/)
17:24:06	150062/150062	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2012%20Feb%202021%2012:39:10%20GMT	https://actionrefund.com/wp-content/uploads/2021/02/slide2MIN.svg	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/02/slide2MIN.svg	(from https://actionrefund.com/services/)
17:24:07	455142/455142	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2012%20Feb%202021%2012:39:14%20GMT	https://actionrefund.com/wp-content/uploads/2021/02/slide3MIN.svg	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/02/slide3MIN.svg	(from https://actionrefund.com/services/)
17:24:07	164919/164919	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2012%20Feb%202021%2012:39:15%20GMT	https://actionrefund.com/wp-content/uploads/2021/02/slide4MIN.svg	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2021/02/slide4MIN.svg	(from https://actionrefund.com/services/)
17:24:07	100391/100391	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:39:16%20GMT	https://actionrefund.com/wp-content/themes/coelix/newabout32.css?789633675	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newabout32dc68.css	(from https://actionrefund.com/new-action-articles-fr-1/)
17:24:08	4286/4286	---M-Z	200	added ('OK')	image/x-icon	date:Mon,%2013%20Jun%202022%2020:27:52%20GMT	https://actionrefund.com/wp-content/uploads/2022/06/favicon.ico?2073618554	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/06/faviconcd35.ico	(from https://actionrefund.com/new-action-articles-fr-1/)
17:24:08	181423/181423	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Oct%202022%2014:24:07%20GMT	https://actionrefund.com/new-action-articles-fr-3/	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-articles-fr-3/index.html	(from https://actionrefund.com/new-action-articles-fr-1/)
17:24:08	181717/181717	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Oct%202022%2014:24:07%20GMT	https://actionrefund.com/new-action-articles-fr-2/	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-articles-fr-2/index.html	(from https://actionrefund.com/new-action-articles-fr-1/)
17:24:08	21892/21892	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2018%20Oct%202022%2012:22:57%20GMT	https://actionrefund.com/wp-content/themes/coelix/new4-main.js?615060983	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/new4-mainbeed.js	(from https://actionrefund.com/new-action-articles-fr-1/)
